real,pre
72.4,75.24911295771518
73.2,75.24911295771518
73.2,75.24911295771518
73.0,75.24911295771518
73.0,75.24911295771518
70.3,72.95779655196299
63.8,72.79637559738475
72.1,74.794112840713
72.4,74.63771592091658
74.0,76.85839980230477
75.1,77.17115586749954
73.2,76.36536322018694
72.2,75.25689381276393
74.1,75.63619103376536
71.4,74.40417693789158
70.2,77.650054250642
70.5,75.1721905018009
71.0,72.62708818671022
69.8,72.08800359733341
70.4,73.72706765281643
67.8,71.05393945789943
68.3,72.03755452389916
70.9,73.9256132261004
65.6,71.52293326258668
66.5,68.45877655904452
63.2,67.44489675884924
66.0,69.03242982906932
61.6,64.3918686264476
61.8,63.92795908484088
67.7,67.54563357501209
59.5,63.96319649361103
65.0,67.20231245392571
64.2,66.49978731210344
62.9,65.52982134535863
62.6,64.33681895431256
62.0,64.454689480011
65.5,67.04462806784774
64.1,66.1013588435687
63.5,65.66591152855636
59.8,66.12409479176296
62.8,65.19505199591062
66.0,68.04182107872501
66.6,70.08225724838364
68.3,70.48425413692907
66.1,68.04026397983624
67.1,66.72593028611259
63.7,66.78324682498562
68.4,70.34117178518105
68.2,68.9675040080731
66.2,69.05519521918184
67.0,69.54196090525872
68.7,71.0724169946934
67.9,70.56758372199943
69.0,70.95296028730144
67.3,71.03437901266064
68.0,71.0995100655297
68.9,70.54620010014483
67.5,70.68963385156975
69.1,72.02594744659847
68.0,72.01422016249153
69.8,71.94752640422655
70.1,71.94752640422655
69.1,71.6857958541475
70.7,73.08197427150085
69.8,72.97303130874779
70.5,72.58002434205065
68.4,71.61079262587063
69.4,72.05988023932021
68.3,71.79708747296822
68.7,71.89115800441186
68.9,71.95968956097016
69.6,71.61072065135886
69.9,71.555151815166
68.8,71.555151815166
69.0,71.04415021508069
66.8,69.64002438285199
68.7,70.85700155082553
68.0,70.68168681075697
64.8,66.5438616877781
63.7,64.56652536335962
62.3,63.88587863537418
62.3,63.42384637955241
63.7,64.86984044385932
65.1,65.5683819156345
64.1,66.39797579793314
66.6,67.1100438854185
64.2,66.54287248703497
65.6,66.88057300387403
64.4,66.12451358067038
65.3,64.58505669102561
64.3,63.304624796434815
64.4,64.95283778683743
66.2,66.00423300864428
67.2,66.02630474814023
66.6,66.99220921727199
69.0,68.66664476397932
67.9,67.30914939828506
67.5,67.69643172676196
69.6,68.59851168354054
68.7,68.01676697614143
68.9,67.92004585384244
68.9,68.45067094423537
68.9,68.57999254898952
69.1,69.29927890763891
69.5,69.30459644240764
69.5,69.57609039711575
69.7,69.55443739228872
71.3,71.61603381773736
69.8,70.36393959031156
70.7,71.4477433591157
70.9,71.76914866501191
71.2,72.86438648585693
72.2,72.86438648585693
71.6,72.39856151254112
71.8,73.11848596802838
72.2,73.11848596802838
69.9,72.1085155245395
71.9,72.34184265451395
72.8,73.98774630212046
74.5,74.83306671862077
72.6,74.73752006066601
72.9,74.91929380545363
72.4,74.64538501164044
73.9,75.18303265143291
73.7,74.73569629208242
71.4,74.38583359037119
74.0,75.48859901311778
74.5,75.63558972184806
72.5,74.21235534603717
73.3,74.82824693736454
72.9,74.78603489834445
71.4,69.45523374382442
69.4,68.8012576461894
70.3,70.29201662377206
72.8,73.23896552127064
71.6,72.84407516972514
72.1,73.30937829104319
73.1,73.37136122548968
73.0,73.37136122548968
70.6,71.06152914594527
69.4,70.61618980600636
67.1,67.69514880441079
63.4,66.03139277733885
64.6,67.3582024365474
66.0,68.63765865577564
68.5,69.1692858005511
67.2,70.51724775716929
67.8,71.29097912842614
68.2,71.00072339478639
66.5,68.77301819690344
66.2,66.17825381964563
64.5,65.22169842318324
66.6,66.30979747079273
64.6,66.30979747079273
67.3,68.61089652633295
70.2,70.82911616684049
70.2,70.92039927828993
68.3,69.04957833113149
68.4,69.10660147168538
68.1,68.90021688251096
67.2,68.31764274351008
68.1,68.51598480858493
68.9,70.39535375356982
68.7,70.6943485609296
68.0,69.04596244492313
67.0,68.24658101508585
69.0,68.78460438449648
67.5,68.44585658559883
68.4,68.94585211196627
67.2,68.12718401355173
65.7,67.79426351848964
66.8,68.13054388263328
66.2,68.08947349489473
67.7,69.28359409824196
67.3,68.20221057359066
65.1,67.23581040542608
66.8,67.59205771473674
67.2,68.6601947122754
67.3,69.58774682977507
65.2,66.40114535367509
65.5,66.29767330532259
67.3,66.72410251210458
67.8,67.3941585611336
66.6,67.0498729673589
69.0,69.38691048049718
70.2,71.96945359802491
71.1,71.67532868358488
69.2,69.68564221306067
71.1,71.38506733821771
70.7,71.00821138353712
70.2,71.01489881999137
71.4,72.2026010852552
72.5,72.94434579342439
70.2,70.55081743196908
70.3,70.08375279017021
70.4,70.20950599353489
69.9,70.2013797199048
70.7,69.81591435915419
67.4,69.19134432714613
66.2,69.04038909924648
67.8,69.06393689169437
67.9,69.68514362727235
70.9,73.09597040260809
70.8,71.58523317674899
70.7,71.02915110381356
70.0,70.52116031575441
70.7,70.52116031575441
70.3,70.29851193693116
70.2,70.70999819505701
71.5,71.87577279862288
70.0,70.76985510792221
68.8,70.14275977827768
70.5,71.18663379818264
69.5,70.70511074559802
69.8,71.39626317746944
69.5,72.1149311782195
70.9,71.99583284511013
71.5,72.26032421362642
71.3,72.54234188143124
70.4,72.26057271273177
71.5,72.63752384505969
72.8,74.71851052861682
72.4,73.77657675143229
72.4,73.6315080986464
72.6,74.17822973480746
71.7,73.7018785676447
72.3,73.87972115395996
72.6,73.93739345312451
73.0,74.31137841179925
73.1,74.530104683939
72.6,74.41533792374985
72.5,74.41533792374985
72.0,74.08636164471133
72.6,74.39103618583768
72.4,73.88485769194831
73.1,74.97263722898494
73.4,75.19163648077264
73.2,75.22770105647336
73.2,75.56462110739254
73.6,75.7144666998095
72.1,75.62884101320971
74.5,76.19377491958531
73.1,75.03989194513773
72.1,74.94292966875666
73.5,73.93198538754113
74.3,75.73047238207397
74.1,75.70639868889594
74.0,75.53841657379387
73.3,75.00595721187737
72.8,75.00595721187737
75.1,76.11046527544634
73.1,75.48629572271186
73.9,75.74330341100897
72.8,74.56182176099743
73.6,74.86095843564861
73.2,74.54411320333436
73.0,73.80465477627226
72.1,74.87698950964555
73.7,75.33129096750696
73.6,75.16782752724139
73.7,75.69751215555037
74.7,75.87351426753573
73.7,75.78511369749
73.2,75.96379819667538
73.6,75.94633389957448
73.9,75.66445708497154
73.7,75.3154535169438
72.9,74.76114188597245
72.4,74.65077891264244
72.7,75.02876982419605
73.3,75.94630189953028
72.7,74.7356063703667
73.7,76.37198447778123
74.7,75.99894434746199
72.0,75.15810437985266
72.7,75.15810437985266
74.9,76.86358765557665
73.4,75.91166859661924
73.8,75.91166859661924
73.1,75.6473734925767
73.0,75.57704617706995
73.6,75.78684854712998
72.7,74.93305972136534
74.6,75.05841244581381
73.0,75.05841244581381
72.9,75.05841244581381
71.6,75.05841244581381
72.4,75.05841244581381
